Label;Text
0;những f0 nhí ở đắk nôngvượt qua những nỗi lo lắng hoang mang ban đầu được các y bác sĩ động viên chăm sóc chu đáo các bệnh nhân nhỏ tuổi yên tâm điều trị dũng cảm đối mặt với covid 19 với một tinh thần lạc quan nhớ mẹ nhưng không khóckhu điều trị bệnh nhân covid 19 tại trung tâm y tế huyện đắk mil có 68 bệnh nhân mắc covid 19 trong đó có 4 cháu bé nhỏ nhất 7 tháng tuổi và lớn nhất là 15 tuổi đặc biệt có cháu v t p mới 7 tuổi không có gia đình theo cùng trong khu điều trị lý giải điều này bác sĩ nguyễn đăng trung giám đốc trung tâm y tế huyện đắk mil chia sẻ “ngay sau khi tiếp nhận điều trị cho bé p có yếu tố dịch tễ về từ tp hcm có bố hiện tại vẫn đang cách ly tại thành phố mẹ thì cách ly tại đắk song ban đầu chúng tôi cũng rất lo tuy nhiên qua các bước khám sàng lọc lâm sàng ổn định cháu bé rất ngoan biết vâng lời chúng tôi đã ra sức thuyết phục vận động gia đình yên tâm giao bé cho các bác sĩ để điều trị nhằm tránh lây chéo thêm cho thành viên trong gia đình thật may mắn cháu bé rất ngoan biết vâng lời các bác sĩ không khóc nhè” trao đổi với mẹ của bé p qua điện thoại chị n t m rưng rưng “để con một mình vào khu điều trị lòng tôi thắt lại xin vào cùng với con nhưng các bác sĩ vận động giải thích rất nhiều cộng thêm ngay từ nhỏ cháu đã tỏ ra khá bản lĩnh dũng cảm nên tôi đồng ý con ngoan lắm nhớ mẹ nhưng không khóc gia đình cố gắng kìm lòng động viên nhau cùng vượt qua những giây phút khó khăn này nhờ các bác sĩ nên cháu được chăm sóc rất chu đáo và ngày nào mẹ con tôi cũng trò chuyện với nhau qua điện thoại chỉ mong con nhanh âm tính mà thôi” ăn nhanh cho khỏe để được về nhàkhu điều trị bệnh nhân covid 19 tại bệnh xá công an tỉnh là nơi tiếp nhận điều trị cho 31 bệnh nhân mắc covid 19 đầu tiên tại đắk nông hiện đã có 12 bệnh nhân khỏi bệnh và xuất viện nhưng vẫn còn có 5 cháu nhỏ đang tiếp tục chiến đấu với giặc covid trao đổi qua điện thoại mẹ của bệnh nhân h t đ 5 tuổi cho biết “là một đứa bé hiếu động khi mới vào viện bên cạnh khó chịu bởi bị bệnh lại bó buộc nhiều thứ suốt ngày đeo khẩu trang nên cháu nhiều lúc không hợp tác nhưng khi tôi động viên cố gắng chịu khó giữ gìn ăn uống để có sức đề kháng nhanh khỏi bệnh để được về nhà chơi với bạn bè mọi người thì cháu vui vẻ chấp hành giờ sức khỏe của cháu ổn định vui chơi bình thường nhưng vẫn dương tính với sars cov 2 nhiều hôm ăn cơm cháu có vẻ không muốn ăn nữa nhưng vẫn há miệng kêu mẹ đút thêm rồi nói bác sĩ dặn ăn nhanh cho khỏe để được về nhà đó mẹ nhìn con mà tôi rơm rớm nước mắt…” điểm tựa của bệnh nhântrong số các ca mắc covid 19 của đắk nông từ ngày 9 7 đến nay có tới 12 bệnh nhân từ 6 tháng đến 15 tuổi tuổi còn nhỏ phải điều trị một thời gian khá dài trong môi trường yêu cầu cách ly nghiêm ngặt là một thử thách khó khăn với các bé nhưng cùng với sự hỗ trợ của người thân đội ngũ y bác sĩ điều dưỡng các em nhỏ đã và đang vượt qua những tháng ngày điều trị một cách kiên cường có mặt tại khu điều trị bệnh nhân covid 19 tại bệnh xá công an tỉnh vào những ngày đầu tiên bác sĩ kiều nguyễn cuối hạ ở khoa truyền nhiễm bệnh viện đa khoa tỉnh chia sẻ “với người bình thường mắc covid 19 đã rất mệt mỏi rồi huống chi những đứa bé mới mấy tuổi đang vô tư với cuộc sống trong số 5 bệnh nhi đang điều trị tại đây có 2 bé là t l t h sn 2019 và n v t q sn 2018 những ngày mới nhập viện có triệu chứng sốt ho nôn ói thường xuyên chúng tôi phải thận trọng theo dõi liên tục và luôn dặn người thân phải giữ ấm cơ thể cho bé tránh gió lùa gây bội nhiễm tránh làm bệnh nặng hơn ”hỏi về những áp lực khó khăn khi điều trị bệnh nhi bác sĩ hạ ngậm ngùi “tham gia điều trị bệnh nhân mắc covid 19 nhất là các cháu nhỏ đối với chúng tôi là một thử thách áp lực không hề nhỏ mỗi khi lấy mẫu xét nghiệm cho bệnh nhi là một cực hình bởi các con khóc ói thậm chí cắn răng không hợp tác khi bị ngoáy họng ngoáy mũi những lúc đó chúng tôi cảm giác rất bất lực song không thể dừng lại được chỉ biết kiên nhẫn dỗ dành nói các con ngoan cố gắng lên nào…” đối với bác sĩ hạ và đội ngũ y bác sĩ điều dưỡng nơi đây có lẽ những tháng ngày điều trị cho bệnh nhân covid là khó quên nhất trong cuộc đời hành nghề y không chỉ đơn thuần là áp lực thử thách chưa từng có mà còn đối diện với nhiều cung bậc cảm xúc khó tả vừa làm bác sĩ để chiến đấu bảo vệ tính mạng cho từng bệnh nhân vừa làm người bạn có mặt mọi lúc mọi nơi để động viên tư vấn kịp thời nhất là những bệnh nhi dẫu có áp lực và còn nhiều lo lắng nhưng vượt lên tất cả các y bác sĩ luôn động viên nhau cố gắng vượt qua thật sự là điểm tựa tinh thần cho bệnh nhân trong những giai đoạn khó khăn nhất bài ảnh ngô đồng – báo đắk nông điện tử
0;một mình không đồng nghĩa với cô đơn học cách ở cạnh chính mình cũng là một kỹ năng quan trọng mà chúng ta ít khi được dạy nên cần chủ động học và rèn luyện bài viết dưới đây sẽ giúp các bạn học được kỹ năng này chi tiết dưới còm
0;tiến sĩ mà hành xử như thế thì cũng phải lên phường thôi
0;tình hình căng thẳng quá
0;xem tử vi tuần mới 12 con giáp nói rằng tuổi dần hung cát đan xen con giáp này nên thường xuyên chăm sóc sức khoẻ bởi đặc thù công việc thường xuyên phải di chuyển nhiều dễ mệt mỏi cơ thể khoẻ mạnh năng lượng dồi dào thì mới có thể xử lý mọi việc một cách tốt nhất bước sang tuần mới con giáp này được chỉ đường dẫn lối để tìm thấy đường đi phát triển những tiềm năng của bản thân tạo ra không gian lớn hơn bản mệnh thể hiện óc sáng tạo trong công việc tin vui cho tuổi dần trong tuần này chính là đường tài lộc khởi sắc hơn trước tuy nhiên con giáp này vẫn phải chờ đợi một chút tài lộc chỉ vượng vào giữa tuần trở đi ngoài ra tuổi dần cũng có thể gặp bất ngờ bởi những niềm hạnh phúc mà đối phương mang lại trong tuần này tình yêu khó đoán trước nhiều người nói bản mệnh chọn sao nhưng hơn ai hết con giáp này tin vào lựa chọn của chính mình
0;football italia đưa tin kylian mbappé chuẩn bị họp chính thức với psg để đưa ra yêu cầu chuyển nhượng psg sẽ chiêu mộ cristiano ronaldo thay thế nếu mbappé ra đi
0;còn ai thức không dạ chứ đăng xong cái này là tôi ngủ á người sẽ thông báo một thông tin rất quan trọng liên quan đến cristiano ronaldo tại el chiringuito sẽ là edu aguirre anh là một nhà báo có mối quan hệ rất thân thiết với ronaldo và thậm chí còn đi nghỉ hè cùng cr7 ở mùa hè vừa rồi thông tin sẽ được public vào lúc 00 00 bên madrid tức 05 00 sáng giờ việt nam nhưng bạn không cần phải thức hay hẹn giờ vào lúc đó vì các ad đang đi ngủ hẹn sáng mai vào một thời điểm không xa nha gút bai
0;7 lần crisronaldo khiến thế giới khiếp sợ
0;bữa ăn trưa vội vàng lúc 2h chiều của các anh em cdc hình ảnh ghi nhận tại krông nô nơi các anh em đang chi viện để chiến đấu với covid 19 cũng mệt cũng đói nhưng nhiệm vụ đã giao là phải hoàn thành nhanh tiến độ quyết không để dịch bệnh lây lan vì vậy mọi người khi thấy anh em làm nhiệm vụ thỳ vui lòng hợp tác vui vẻ nhé
0;xứng danh anh hùng
0;danh tính thực sự của người đàn ông lấy mác vtv ra dọa công antrên mạng xã hội lan truyền một đoạn video ghi lại cảnh một người đàn ông áo trắng đi xe máy không đội mũ bảo hiểm không đeo khẩu trang khi bị nhắc nhở và mời vào chốt để kiểm tra giấy tờ liên quan người đàn ông này đeo khẩu trang và tự xưng “tao là vtv tao là tiến sĩ đây” lấy một tập giấy tờ ném xuống đất rồi lên xe bỏ đi công an xã đặng xá đã đưa người đàn ông này về trụ sở làm việc tại cơ quan công an người này không xuất trình được các giấy tờ liên quan đến việc mình công tác ở vtv và khai nhận tên là nguyễn đức sinh năm 1983 quê quán từ sơn bắc ninh hiện tạm trú tại p802 tòa 2d3 khu đô thị đặng xá gia lâm đức là giám đốc công ty marketting đại dương xanh cho đến sáng nay người nhà của đức đã đến cơ quan công an để phối hợp làm việc thượng tá phạm văn hậu trưởng công an huyện gia lâm cho biết đã chỉ đạo lực lượng chức năng củng cố hồ sơ để xử lý nghiêm hành vi vi phạm của người đàn ông này
0;già rồi nên gân đồ nó nổi tùm lum
0;công an đà nẵng tổng ra quân thực hiện chiến dịch cực mạnh nhằm kiểm soát dịch trong 7 ngàysáng nay 16 8 lực lượng công an tp đà nẵng đã tổng ra quân kiểm tra xử lý người vi phạm quyết định của ubnd tp đà nẵng về áp dụng các biện pháp cấp bách phòng chống dịch covid 19 trên địa bàn theo đó công an tp đà nẵng lập 200 tổ tuần tra lưu động giám sát việc chấp hành “ai ở đâu ở đó” của người dân cụ thể với công an phường mối đơn vị thành lập ít nhất 2 tổ tuần tra công an các quận huyện thành lập 10 tổ tuần tra và công an tp đà nẵng thành lập thêm 20 tổ tuần tra mỗi tổ gồm 3 cán bộ chiến sĩ công an cùng các lực lượng phối hợp khác như dân quân dân phòng bảo vệ dân phố… tuần tra trải rộng khắp liên tục toàn thành phố trong vòng 7 ngày kết hợp với hơn 300 chốt kiểm soát đã lập trước đó kể từ 8 giờ sáng nay 16 8 mọi người dân ở tp đà nẵng không được ra khỏi nhà nơi đang cư trú không được di chuyển ngoài đường thực hiện nghiêm “ai ở đâu thì ở đó” trong vòng 7 ngày trừ những người được phép tham gia vào các hoạt động cấp thiết theo quy định thiếu tướng vũ xuân viên giám đốc công an tp đà nẵng cho biết kể từ 8 giờ sáng nay 16 8 tất cả các loại giấy đi đường đã được cấp trước đây và các mẫu giấy nhận diện phương tiện do sở gtvt cấp trước ngày 16 8 không còn giá trị sử dụng công an tp đà nẵng đã in và cấp phát thẻ công vụ thẻ nhận diện cho các đối tượng trên cơ sở danh sách đề xuất của văn phòng ubnd thành phố và văn phòng ubnd các quận huyện việc cấp thẻ được siết chặt ngay từ đầu được phân cấp rõ ràng hạn chế đối tượng và số lượng được cấp thực hiện nhiệm vụ khép kín thành phốthiếu tướng vũ xuân viên khẳng định công an tp đà nẵng sẽ thực hiện tốt nhiệm vụ được giao phối hợp cùng chính quyền và nhân dân quyết tâm đẩy lùi dịch bệnh giữ vững an ninh chính trị trật tự an toàn xã hội giám đốc công an tp đà nẵng yêu cầu các lực lượng công an thường xuyên kiểm tra thực hiện nghiêm túc các nhiệm vụ cấp bách phòng chống dịch covid 19 thường xuyên động viên lực lượng làm nhiệm vụ duy trì chế độ báo cáo về công an tp “lực lượng sẽ tổ chức chốt chặn hợp lý bảo giám sát chặt chẽ mọi hoạt động đi lại của người dân duy trì tuần tra kiểm soát khép kín địa bàn đảm bảo mọi thời điểm mọi tuyến địa bàn chuẩn bị đầy đủ trang thiết bị để phát hiện nhắc nhở kiên quyết xử lý các trường hợp chống đối người vi phạm về phòng chống dịch đồng thời tuyên truyền cho người dân biết các biện pháp phòng dịch kịp thời đấu tranh bắt giữ các loại tội phạm về hình sự ma túy chống người thi hành công vụ” thiếu tướng viên nhấn mạnh phát biểu tại lễ ra quân sáng nay ông nguyễn văn quảng bí thư thành ủy đà nẵng cho rằng tình hình dịch bệnh trên cả nước và trên địa bàn thành phố hết sức phức tạp đang ở mức nguy cơ rất cao trước đó ubnd tp đà nẵng đã ban hành chỉ thị 05 giãn cách xã hội tăng cường nhưng sau 14 ngày thực hiện tình hình dịch bệnh đang có kết quả khả quan với diễn biến nhanh và các chuỗi lây lan hiện nay nguy cơ bùng phát dịch trên diện rộng nguy cơ cao hơn là hiện hữu vì vậy ban chỉ đạo phòng chống dịch covid 19 triển khai các biện pháp cao hơn nhanh hơn mạnh hơn để ngăn chặn dịch bệnh “đà nẵng áp dụng biện pháp chưa từng có tiền lệ trong lịch sử thành phố dừng tất cả các hoạt động trong vòng 7 ngày đây là nhiệm vụ hết sức khó khăn ông quảng nhấn mạnh ông quảng đề nghị lãnh đạo công an thành phố tăng cường tuyên truyền vận động người dân thực hiện đúng các yêu cầu phòng chống dịch bệnh nhất là việc không được đi ra đường theo bí thư thành ủy đà nẵng lực lượng công an là chủ công phối hợp với các lực lượng quân đội biên phòng và các lực lượng khác tăng cường kiểm soát không để người dân đi ra khỏi nhà triển khai lực lượng đến tận kiệt hẻm khu dân cư trên toàn thành phố xử lý nghiêm tất cả các trường hợp vi phạm kể cả cơ quan nhà nước đơn vị lực lượng trong quá trình làm nhiệm vụ” ông quảng lưu ý
0;lần đầu đập hộp nút bạc youtube cám ơn mọi người rất nhiều đặc biệt là fc clouds thân yêu của tui
0;anh chị cho k46 tí rì viu để có hết dịch đi học lại khỏi ngỡ ngàng ạ
0;bình tĩnh đừng sợ
0;anh xe ôm vô tình cưu mang cô gái mất trí nhớ ngoài đường ai ngờ là em gái chủ tịch và cái kết
0;góc sinh nhật đáng nhớchiều 15 8 tổ công tác phòng chống dịch covid 19 xã long đức tp trà vinh tỉnh trà vinh đã tiến hành kiểm tra phòng trọ tại ấp sa bình bên trong phòng trọ do cô gái 19 tuổi thuê lực lượng chức năng phát hiện 7 nam nữ đang tụ tập ă n n h ậ u nhóm thanh niên khai nhận đang tổ chức sinh nhật cho một người bạn trong nhóm cảnh s á t đã lập biên bản vi phạm đối với 7 người nêu trên cùng về hành vi không thực hiện quyết định áp dụng biện pháp hạn chế tập trung đông người đề nghị xử phạt mỗi người 15 triệu đồng theo quy định tại nghị định 117 chủ tịch ubnd tỉnh trà vinh lê văn hẳn vừa ký quyết định tiếp tục giãn cách xã hội theo chỉ thị 16 từ 0h ngày 16 đến hết ngày 30 8 người đứng đầu ubnd tỉnh trà vinh yêu cầu các lực lượng chức năng kiểm tra xử lý nghiêm những người vi phạm trong thời gian giãn cách xã hội
